user_id,record_date,record_year,record_month,record_month_name,age,age_group,gender,education_level,employment_status,job_title,region,monthly_income_usd,annual_income_usd,monthly_expenses_usd,annual_expenses_usd,monthly_surplus_usd,expense_to_income_ratio,savings_usd,savings_rate,savings_to_income_ratio,emergency_fund_months,has_loan,loan_type,loan_amount_usd,loan_term_months,monthly_emi_usd,emi_to_income_ratio,loan_interest_rate_pct,debt_to_income_ratio,credit_score,income_group,financial_health_category
U06870,2023-07-22,2023,7,July,69,65+,Female,High School,Self-employed,Student,Other,5430.12,65161.44,3836.83,46041.96,1123.9,0.71,21784.1,0.21,0.33,5.68,Yes,Car,22354.95,60,469.39,0.09,9.49,0.09,517,Middle,Needs Attention
U06871,2025-05-22,2025,5,May,41,35-44,Female,High School,Student,Student,Other,10070.99,120851.88,5145.18,61742.16,4925.81,0.51,795214.06,0.49,6.58,154.56,No,None,0.0,0,0.0,0.0,0.0,0.0,704,High,Moderate
U06872,2021-09-21,2021,9,September,60,55-64,Female,Bachelor,Employed,Manager,Asia,6894.13,82729.56,2981.21,35774.52,3912.92,0.43,255359.59,0.57,3.09,85.66,No,None,0.0,0,0.0,0.0,0.0,0.0,437,Upper-Middle,Healthy
U06873,2024-05-27,2024,5,May,40,35-44,Male,Master,Employed,Salesperson,Asia,5897.11,70765.32,3100.85,37210.2,2796.26,0.53,412112.17,0.47,5.82,132.9,No,None,0.0,0,0.0,0.0,0.0,0.0,734,Middle,Moderate
U06874,2023-03-11,2023,3,March,61,55-64,Other,Bachelor,Employed,Unemployed,Africa,6580.34,78964.08,4100.7,49208.4,2479.64,0.62,595761.05,0.38,7.54,145.28,No,None,0.0,0,0.0,0.0,0.0,0.0,308,Upper-Middle,Moderate
U06875,2022-05-15,2022,5,May,19,18-24,Female,High School,Employed,Salesperson,Africa,2963.57,35562.84,2629.31,31551.72,334.26,0.89,204846.61,0.11,5.76,77.91,No,None,0.0,0,0.0,0.0,0.0,0.0,335,Lower-Middle,Needs Attention
U06876,2023-01-31,2023,1,January,48,45-54,Male,PhD,Student,Accountant,North America,1986.37,23836.44,1705.22,20462.64,281.15,0.86,198692.99,0.14,8.34,116.52,No,None,0.0,0,0.0,0.0,0.0,0.0,656,Low,Needs Attention
U06877,2023-10-21,2023,10,October,23,18-24,Male,Master,Employed,Engineer,Africa,4170.87,50050.44,2233.32,26799.84,1937.55,0.54,48631.43,0.46,0.97,21.78,No,None,0.0,0,0.0,0.0,0.0,0.0,721,Middle,Moderate
U06878,2024-09-20,2024,9,September,60,55-64,Male,Master,Employed,Accountant,Africa,2344.13,28129.56,946.63,11359.56,1397.5,0.4,209742.39,0.6,7.46,221.57,No,None,0.0,0,0.0,0.0,0.0,0.0,578,Lower-Middle,Healthy
U06879,2024-03-14,2024,3,March,58,55-64,Female,Bachelor,Employed,Engineer,Africa,3799.72,45596.64,3116.83,37401.96,682.89,0.82,157735.37,0.18,3.46,50.61,No,None,0.0,0,0.0,0.0,0.0,0.0,547,Lower-Middle,Needs Attention
U06880,2023-11-27,2023,11,November,47,45-54,Other,Master,Self-employed,Student,Africa,3588.63,43063.56,2955.78,35469.36,-20717.15,0.82,163204.59,-5.77,3.79,55.22,Yes,Car,471441.82,24,21350.0,5.95,8.13,5.95,540,Lower-Middle,Needs Attention
U06881,2023-12-15,2023,12,December,43,35-44,Female,Bachelor,Self-employed,Doctor,Africa,2113.02,25356.24,1480.83,17769.96,632.19,0.7,194867.7,0.3,7.69,131.59,No,None,0.0,0,0.0,0.0,0.0,0.0,813,Lower-Middle,Needs Attention
U06882,2023-06-29,2023,6,June,39,35-44,Male,Other,Employed,Manager,Africa,2731.36,32776.32,2134.66,25615.92,596.7,0.78,234011.8,0.22,7.14,109.62,No,None,0.0,0,0.0,0.0,0.0,0.0,701,Lower-Middle,Needs Attention
U06883,2023-12-24,2023,12,December,69,65+,Female,High School,Self-employed,Doctor,North America,5024.47,60293.64,3571.39,42856.68,1453.08,0.71,377829.92,0.29,6.27,105.79,No,None,0.0,0,0.0,0.0,0.0,0.0,590,Middle,Needs Attention
U06884,2025-03-22,2025,3,March,44,35-44,Male,Bachelor,Employed,Teacher,Africa,7231.86,86782.32,3017.08,36204.96,4214.78,0.42,402031.21,0.58,4.63,133.25,No,None,0.0,0,0.0,0.0,0.0,0.0,834,Upper-Middle,Healthy
U06885,2023-01-23,2023,1,January,25,25-34,Female,Bachelor,Student,Salesperson,Africa,582.32,6987.84,499.0,5988.0,-6171.23,0.86,19733.08,-10.6,2.82,39.55,Yes,Home,275344.94,360,6254.55,10.74,27.25,10.74,662,Low,Needs Attention
U06886,2025-02-17,2025,2,February,49,45-54,Other,High School,Employed,Teacher,Europe,3169.01,38028.12,1661.48,19937.76,-5268.27,0.52,345806.73,-1.66,9.09,208.13,Yes,Business,434060.29,180,6775.8,2.14,17.31,2.14,850,Lower-Middle,Needs Attention
U06887,2024-09-06,2024,9,September,34,25-34,Female,Bachelor,Unemployed,Unemployed,Asia,500.0,6000.0,235.61,2827.32,-15279.18,0.47,11051.1,-30.56,1.84,46.9,Yes,Car,410050.03,36,15543.57,31.09,21.45,31.09,767,Low,Needs Attention
U06888,2023-02-13,2023,2,February,67,65+,Male,High School,Employed,Teacher,Other,5667.16,68005.92,2990.97,35891.64,2676.19,0.53,270938.07,0.47,3.98,90.59,No,None,0.0,0,0.0,0.0,0.0,0.0,457,Middle,Moderate
U06889,2025-04-05,2025,4,April,41,35-44,Female,Bachelor,Self-employed,Manager,Other,2542.69,30512.28,813.8,9765.6,-10446.5,0.32,31965.38,-4.11,1.05,39.28,Yes,Home,383354.57,60,12175.39,4.79,29.03,4.79,777,Lower-Middle,Needs Attention
U06890,2025-01-02,2025,1,January,56,55-64,Male,Other,Employed,Driver,Europe,1686.69,20240.28,732.86,8794.32,-1287.69,0.43,93396.4,-0.76,4.61,127.44,Yes,Car,209109.78,120,2241.52,1.33,5.23,1.33,344,Low,Needs Attention
U06891,2023-10-19,2023,10,October,57,55-64,Female,High School,Self-employed,Engineer,Europe,3175.33,38103.96,1041.91,12502.92,2133.42,0.33,78386.43,0.67,2.06,75.23,No,None,0.0,0,0.0,0.0,0.0,0.0,740,Lower-Middle,Healthy
U06892,2023-11-22,2023,11,November,63,55-64,Female,Master,Employed,Salesperson,Africa,3017.79,36213.48,2584.23,31010.76,433.56,0.86,304561.21,0.14,8.41,117.85,No,None,0.0,0,0.0,0.0,0.0,0.0,664,Lower-Middle,Needs Attention
U06893,2025-06-09,2025,6,June,19,18-24,Male,Master,Employed,Student,Other,7604.72,91256.64,3367.03,40404.36,4237.69,0.44,165676.84,0.56,1.82,49.21,No,None,0.0,0,0.0,0.0,0.0,0.0,812,Upper-Middle,Healthy
U06894,2024-11-19,2024,11,November,31,25-34,Male,Master,Employed,Salesperson,North America,2767.52,33210.24,1608.21,19298.52,1159.31,0.58,64913.25,0.42,1.95,40.36,No,None,0.0,0,0.0,0.0,0.0,0.0,318,Lower-Middle,Moderate
U06895,2025-01-08,2025,1,January,27,25-34,Other,Master,Self-employed,Student,Europe,5652.89,67834.68,3961.58,47538.96,1691.31,0.7,384479.5,0.3,5.67,97.05,No,None,0.0,0,0.0,0.0,0.0,0.0,581,Middle,Needs Attention
U06896,2022-02-15,2022,2,February,18,18-24,Male,Master,Student,Salesperson,Europe,500.0,6000.0,178.71,2144.52,321.29,0.36,26470.71,0.64,4.41,148.12,No,None,0.0,0,0.0,0.0,0.0,0.0,806,Low,Healthy
U06897,2023-11-30,2023,11,November,67,65+,Female,High School,Employed,Student,Asia,3130.04,37560.48,1364.66,16375.92,1765.38,0.44,172219.49,0.56,4.59,126.2,No,None,0.0,0,0.0,0.0,0.0,0.0,782,Lower-Middle,Healthy
U06898,2023-06-05,2023,6,June,18,18-24,Female,Other,Unemployed,Teacher,Africa,4626.89,55522.68,1458.8,17505.6,-11395.72,0.32,274494.01,-2.46,4.94,188.16,Yes,Home,355659.78,36,14563.81,3.15,27.23,3.15,413,Middle,Needs Attention
U06899,2022-04-15,2022,4,April,24,18-24,Male,Bachelor,Employed,Student,Africa,1639.31,19671.72,1241.88,14902.56,-11398.44,0.76,155553.87,-6.95,7.91,125.26,Yes,Education,481783.31,180,11795.87,7.2,28.98,7.2,827,Low,Needs Attention
U06900,2023-09-15,2023,9,September,46,45-54,Other,Bachelor,Employed,Driver,Other,3658.85,43906.2,2357.98,28295.76,-1677.46,0.64,254508.5,-0.46,5.8,107.93,Yes,Business,292975.46,240,2978.33,0.81,10.77,0.81,462,Lower-Middle,Needs Attention
U06901,2022-04-20,2022,4,April,37,35-44,Male,Bachelor,Student,Driver,North America,2761.97,33143.64,1909.11,22909.32,852.86,0.69,275565.87,0.31,8.31,144.34,No,None,0.0,0,0.0,0.0,0.0,0.0,475,Lower-Middle,Moderate
U06902,2025-04-20,2025,4,April,69,65+,Male,Master,Self-employed,Accountant,Asia,2692.64,32311.68,1918.32,23019.84,774.32,0.71,205554.05,0.29,6.36,107.15,No,None,0.0,0,0.0,0.0,0.0,0.0,516,Lower-Middle,Needs Attention
U06903,2023-09-24,2023,9,September,69,65+,Female,Bachelor,Student,Engineer,Africa,2227.75,26733.0,1481.89,17782.68,745.86,0.67,29895.71,0.33,1.12,20.17,No,None,0.0,0,0.0,0.0,0.0,0.0,570,Lower-Middle,Moderate
U06904,2024-07-28,2024,7,July,61,55-64,Other,PhD,Employed,Accountant,Europe,5863.87,70366.44,3831.54,45978.48,2032.33,0.65,542491.14,0.35,7.71,141.59,No,None,0.0,0,0.0,0.0,0.0,0.0,470,Middle,Moderate
U06905,2022-08-24,2022,8,August,22,18-24,Male,Master,Employed,Salesperson,North America,4886.93,58643.16,1535.36,18424.32,-3556.63,0.31,563854.66,-0.73,9.62,367.25,Yes,Home,427058.97,180,6908.2,1.41,18.1,1.41,328,Middle,Needs Attention
U06906,2023-09-29,2023,9,September,26,25-34,Male,Master,Self-employed,Teacher,Other,1339.06,16068.72,492.08,5904.96,846.98,0.37,133669.99,0.63,8.32,271.64,No,None,0.0,0,0.0,0.0,0.0,0.0,386,Low,Healthy
U06907,2021-08-02,2021,8,August,43,35-44,Female,Master,Student,Driver,Africa,1758.95,21107.4,943.1,11317.2,-5960.11,0.54,201395.53,-3.39,9.54,213.55,Yes,Business,266839.32,60,6775.96,3.85,18.0,3.85,844,Low,Needs Attention
U06908,2022-11-07,2022,11,November,32,25-34,Female,Master,Unemployed,Doctor,Europe,6080.84,72970.08,3525.61,42307.32,2555.23,0.58,630733.47,0.42,8.64,178.9,No,None,0.0,0,0.0,0.0,0.0,0.0,652,Upper-Middle,Moderate
U06909,2025-06-20,2025,6,June,31,25-34,Female,Bachelor,Self-employed,Doctor,North America,826.0,9912.0,528.55,6342.6,-2607.82,0.64,56311.91,-3.16,5.68,106.54,Yes,Education,113970.54,60,2905.27,3.52,18.18,3.52,323,Low,Needs Attention
U06910,2023-01-15,2023,1,January,63,55-64,Male,Master,Employed,Unemployed,Asia,3880.25,46563.0,3058.54,36702.48,-16231.68,0.79,396726.49,-4.18,8.52,129.71,Yes,Home,363207.81,24,17053.39,4.39,11.74,4.39,572,Lower-Middle,Needs Attention
U06911,2021-07-23,2021,7,July,47,45-54,Male,Bachelor,Employed,Driver,Europe,3695.48,44345.76,3000.16,36001.92,695.32,0.81,118664.59,0.19,2.68,39.55,No,None,0.0,0,0.0,0.0,0.0,0.0,326,Lower-Middle,Needs Attention
U06912,2021-09-05,2021,9,September,31,25-34,Male,Bachelor,Self-employed,Engineer,Africa,6021.44,72257.28,3991.76,47901.12,2029.68,0.66,183466.82,0.34,2.54,45.96,No,None,0.0,0,0.0,0.0,0.0,0.0,574,Upper-Middle,Moderate
U06913,2025-04-26,2025,4,April,21,18-24,Female,Master,Employed,Student,Africa,6635.09,79621.08,4941.38,59296.56,1693.71,0.74,565895.07,0.26,7.11,114.52,No,None,0.0,0,0.0,0.0,0.0,0.0,670,Upper-Middle,Needs Attention
U06914,2024-11-01,2024,11,November,40,35-44,Male,Master,Employed,Student,Other,5140.67,61688.04,3042.25,36507.0,2098.42,0.59,60365.5,0.41,0.98,19.84,No,None,0.0,0,0.0,0.0,0.0,0.0,503,Middle,Moderate
U06915,2023-10-02,2023,10,October,55,55-64,Male,Bachelor,Self-employed,Driver,Other,3894.45,46733.4,3174.71,38096.52,719.74,0.82,217895.31,0.18,4.66,68.63,No,None,0.0,0,0.0,0.0,0.0,0.0,399,Lower-Middle,Needs Attention
U06916,2024-03-15,2024,3,March,35,35-44,Female,Master,Employed,Accountant,Europe,3997.94,47975.28,2401.12,28813.44,1596.82,0.6,340351.02,0.4,7.09,141.75,No,None,0.0,0,0.0,0.0,0.0,0.0,842,Lower-Middle,Moderate
U06917,2021-09-27,2021,9,September,53,45-54,Female,Master,Student,Salesperson,Asia,4865.02,58380.24,2934.28,35211.36,1930.74,0.6,18393.54,0.4,0.32,6.27,No,None,0.0,0,0.0,0.0,0.0,0.0,325,Middle,Moderate
U06918,2022-08-16,2022,8,August,39,35-44,Female,Bachelor,Employed,Salesperson,Asia,4664.99,55979.88,2673.73,32084.76,1991.26,0.57,541827.7,0.43,9.68,202.65,No,None,0.0,0,0.0,0.0,0.0,0.0,618,Middle,Moderate
U06919,2025-07-07,2025,7,July,67,65+,Female,PhD,Employed,Driver,Asia,2499.3,29991.6,2042.78,24513.36,456.52,0.82,262605.64,0.18,8.76,128.55,No,None,0.0,0,0.0,0.0,0.0,0.0,677,Lower-Middle,Needs Attention
U06920,2024-07-23,2024,7,July,28,25-34,Female,High School,Employed,Student,North America,3906.33,46875.96,2171.43,26057.16,-4027.13,0.56,67102.62,-1.03,1.43,30.9,Yes,Business,441042.48,240,5762.03,1.48,14.86,1.48,807,Lower-Middle,Needs Attention
U06921,2021-09-07,2021,9,September,35,35-44,Male,High School,Employed,Manager,Europe,4030.84,48370.08,3581.46,42977.52,-19569.17,0.89,213603.8,-4.85,4.42,59.64,Yes,Education,377808.49,24,20018.55,4.97,24.23,4.97,302,Middle,Needs Attention
U06922,2025-05-04,2025,5,May,23,18-24,Male,Master,Student,Engineer,Europe,3925.26,47103.12,3000.31,36003.72,-1755.16,0.76,141036.08,-0.45,2.99,47.01,Yes,Business,162021.58,300,2680.11,0.68,19.7,0.68,768,Lower-Middle,Needs Attention
U06923,2024-05-06,2024,5,May,66,65+,Male,Bachelor,Unemployed,Manager,Asia,600.51,7206.12,441.66,5299.92,-1418.96,0.74,23072.89,-2.36,3.2,52.24,Yes,Home,214621.2,360,1577.81,2.63,8.02,2.63,806,Low,Needs Attention
U06924,2022-05-13,2022,5,May,62,55-64,Female,Master,Employed,Driver,North America,3926.91,47122.92,1995.74,23948.88,1931.17,0.51,18621.22,0.49,0.4,9.33,No,None,0.0,0,0.0,0.0,0.0,0.0,379,Lower-Middle,Moderate
U06925,2021-12-27,2021,12,December,22,18-24,Female,Bachelor,Self-employed,Student,Europe,1342.27,16107.24,1181.07,14172.84,-3432.76,0.88,123845.96,-2.56,7.69,104.86,Yes,Car,166286.98,60,3593.96,2.68,10.74,2.68,733,Low,Needs Attention
U06926,2024-08-21,2024,8,August,52,45-54,Female,High School,Employed,Manager,Other,2404.71,28856.52,1165.95,13991.4,1238.76,0.48,195737.9,0.52,6.78,167.88,No,None,0.0,0,0.0,0.0,0.0,0.0,378,Lower-Middle,Healthy
U06927,2021-10-06,2021,10,October,32,25-34,Male,High School,Employed,Driver,Other,8166.14,97993.68,6122.93,73475.16,2043.21,0.75,537441.68,0.25,5.48,87.78,No,None,0.0,0,0.0,0.0,0.0,0.0,716,Upper-Middle,Needs Attention
U06928,2024-04-12,2024,4,April,34,25-34,Male,High School,Unemployed,Engineer,North America,4899.95,58799.4,3701.54,44418.48,1198.41,0.76,247561.64,0.24,4.21,66.88,No,None,0.0,0,0.0,0.0,0.0,0.0,575,Middle,Needs Attention
U06929,2025-03-30,2025,3,March,69,65+,Male,Bachelor,Employed,Accountant,North America,6060.66,72727.92,4380.34,52564.08,-8176.86,0.72,426974.43,-1.35,5.87,97.48,Yes,Education,466487.95,180,9857.18,1.63,24.71,1.63,379,Upper-Middle,Needs Attention
U06930,2024-06-15,2024,6,June,37,35-44,Male,Bachelor,Unemployed,Driver,Europe,8671.17,104054.04,2887.52,34650.24,-3449.17,0.33,418180.08,-0.4,4.02,144.82,Yes,Home,468884.64,300,9232.82,1.06,23.56,1.06,626,Upper-Middle,Needs Attention
U06931,2023-06-28,2023,6,June,22,18-24,Female,Bachelor,Unemployed,Student,North America,2429.93,29159.16,1267.05,15204.6,1162.88,0.52,63085.23,0.48,2.16,49.79,No,None,0.0,0,0.0,0.0,0.0,0.0,527,Lower-Middle,Moderate
U06932,2022-03-02,2022,3,March,18,18-24,Female,Bachelor,Employed,Student,Africa,3267.35,39208.2,1543.17,18518.04,1724.18,0.47,157061.14,0.53,4.01,101.78,No,None,0.0,0,0.0,0.0,0.0,0.0,848,Lower-Middle,Healthy
U06933,2025-05-03,2025,5,May,31,25-34,Male,Bachelor,Student,Teacher,Europe,5526.62,66319.44,3866.72,46400.64,-37833.99,0.7,349133.07,-6.85,5.26,90.29,Yes,Education,406882.59,12,39493.89,7.15,29.14,7.15,727,Middle,Needs Attention
U06934,2023-03-09,2023,3,March,68,65+,Other,Master,Employed,Doctor,Asia,5473.89,65686.68,3165.78,37989.36,-10285.29,0.58,106779.68,-1.88,1.63,33.73,Yes,Home,497388.23,120,12593.4,2.3,28.58,2.3,839,Middle,Needs Attention
U06935,2022-09-01,2022,9,September,23,18-24,Male,Bachelor,Unemployed,Student,North America,2791.2,33494.4,1028.61,12343.32,1762.59,0.37,68109.3,0.63,2.03,66.21,No,None,0.0,0,0.0,0.0,0.0,0.0,528,Lower-Middle,Healthy
U06936,2022-07-30,2022,7,July,26,25-34,Female,Other,Self-employed,Accountant,Asia,3982.94,47795.28,1796.06,21552.72,2186.88,0.45,274979.27,0.55,5.75,153.1,No,None,0.0,0,0.0,0.0,0.0,0.0,420,Lower-Middle,Healthy
U06937,2024-07-08,2024,7,July,19,18-24,Female,Bachelor,Self-employed,Salesperson,Europe,2097.72,25172.64,757.35,9088.2,1340.37,0.36,216125.75,0.64,8.59,285.37,No,None,0.0,0,0.0,0.0,0.0,0.0,488,Lower-Middle,Healthy
U06938,2024-04-01,2024,4,April,18,18-24,Male,Master,Employed,Doctor,North America,8752.89,105034.68,3906.95,46883.4,4845.94,0.45,279281.03,0.55,2.66,71.48,No,None,0.0,0,0.0,0.0,0.0,0.0,381,Upper-Middle,Healthy
U06939,2022-08-06,2022,8,August,53,45-54,Male,Bachelor,Employed,Manager,Africa,2897.11,34765.32,1859.85,22318.2,855.26,0.64,89306.55,0.3,2.57,48.02,Yes,Business,12871.73,120,182.0,0.06,11.64,0.06,425,Lower-Middle,Moderate
U06940,2024-08-04,2024,8,August,22,18-24,Male,High School,Self-employed,Doctor,Other,2336.0,28032.0,1971.23,23654.76,-815.86,0.84,187920.83,-0.35,6.7,95.33,Yes,Car,52979.1,60,1180.63,0.51,12.08,0.51,494,Lower-Middle,Needs Attention
U06941,2021-08-21,2021,8,August,63,55-64,Female,Other,Self-employed,Engineer,Asia,5253.35,63040.2,3289.93,39479.16,1963.42,0.63,420265.48,0.37,6.67,127.74,No,None,0.0,0,0.0,0.0,0.0,0.0,720,Middle,Moderate
U06942,2025-05-27,2025,5,May,45,45-54,Female,High School,Employed,Manager,Africa,4154.75,49857.0,3306.47,39677.64,361.58,0.8,113098.43,0.09,2.27,34.21,Yes,Car,22316.2,300,486.7,0.12,26.13,0.12,656,Middle,Needs Attention
U06943,2023-09-05,2023,9,September,56,55-64,Male,Bachelor,Employed,Unemployed,North America,2772.49,33269.88,1452.43,17429.16,-971.7,0.52,140488.22,-0.35,4.22,96.73,Yes,Car,249487.36,300,2291.76,0.83,10.14,0.83,730,Lower-Middle,Needs Attention
U06944,2025-01-10,2025,1,January,28,25-34,Male,High School,Student,Doctor,Africa,5714.74,68576.88,2332.14,27985.68,3382.6,0.41,643804.71,0.59,9.39,276.06,No,None,0.0,0,0.0,0.0,0.0,0.0,446,Middle,Healthy
U06945,2023-08-22,2023,8,August,30,25-34,Male,Bachelor,Unemployed,Engineer,Europe,4226.09,50713.08,1460.98,17531.76,-2933.38,0.35,314851.66,-0.69,6.21,215.51,Yes,Business,276385.81,60,5698.49,1.35,8.71,1.35,837,Middle,Needs Attention
U06946,2022-11-12,2022,11,November,53,45-54,Male,High School,Employed,Salesperson,Asia,8976.59,107719.08,3722.6,44671.2,5253.99,0.41,877443.7,0.59,8.15,235.71,No,None,0.0,0,0.0,0.0,0.0,0.0,342,Upper-Middle,Healthy
U06947,2023-04-03,2023,4,April,68,65+,Male,High School,Self-employed,Salesperson,Asia,5578.76,66945.12,3274.03,39288.36,2304.73,0.59,541512.63,0.41,8.09,165.4,No,None,0.0,0,0.0,0.0,0.0,0.0,414,Middle,Moderate
U06948,2022-05-29,2022,5,May,26,25-34,Male,Master,Self-employed,Accountant,Africa,3890.92,46691.04,2463.98,29567.76,1426.94,0.63,285217.34,0.37,6.11,115.75,No,None,0.0,0,0.0,0.0,0.0,0.0,425,Lower-Middle,Moderate
U06949,2021-09-12,2021,9,September,26,25-34,Female,High School,Employed,Salesperson,Other,5222.51,62670.12,3700.38,44404.56,-9726.5,0.71,276489.92,-1.86,4.41,74.72,Yes,Home,215002.09,24,11248.63,2.15,22.89,2.15,609,Middle,Needs Attention
U06950,2023-01-11,2023,1,January,28,25-34,Male,Bachelor,Employed,Engineer,Other,3019.77,36237.24,2650.26,31803.12,369.51,0.88,59541.47,0.12,1.64,22.47,No,None,0.0,0,0.0,0.0,0.0,0.0,802,Lower-Middle,Needs Attention
U06951,2024-04-19,2024,4,April,24,18-24,Female,Master,Student,Salesperson,Europe,2830.22,33962.64,967.96,11615.52,1862.26,0.34,210050.21,0.66,6.18,217.0,No,None,0.0,0,0.0,0.0,0.0,0.0,400,Lower-Middle,Healthy
U06952,2022-09-15,2022,9,September,36,35-44,Female,Bachelor,Unemployed,Accountant,Asia,1094.4,13132.8,331.3,3975.6,763.1,0.3,26646.04,0.7,2.03,80.43,No,None,0.0,0,0.0,0.0,0.0,0.0,535,Low,Healthy
U06953,2024-12-23,2024,12,December,49,45-54,Male,Bachelor,Self-employed,Doctor,Asia,6376.4,76516.8,3770.72,45248.64,279.85,0.59,670743.15,0.04,8.77,177.88,Yes,Business,133810.08,240,2325.83,0.36,20.5,0.36,360,Upper-Middle,Needs Attention
U06954,2024-08-19,2024,8,August,40,35-44,Male,PhD,Employed,Doctor,North America,3766.49,45197.88,3050.29,36603.48,-4048.34,0.81,358674.88,-1.07,7.94,117.59,Yes,Business,335189.83,120,4764.54,1.26,11.77,1.26,502,Lower-Middle,Needs Attention
U06955,2023-12-31,2023,12,December,29,25-34,Male,Bachelor,Student,Student,Asia,5356.0,64272.0,3233.53,38802.36,2122.47,0.6,511783.13,0.4,7.96,158.27,No,None,0.0,0,0.0,0.0,0.0,0.0,318,Middle,Moderate
U06956,2024-08-27,2024,8,August,37,35-44,Other,Bachelor,Employed,Student,Africa,7873.27,94479.24,5521.27,66255.24,2117.61,0.7,559534.38,0.27,5.92,101.34,Yes,Home,23861.08,120,234.39,0.03,3.36,0.03,795,Upper-Middle,Needs Attention
U06957,2023-11-08,2023,11,November,49,45-54,Male,High School,Employed,Unemployed,North America,4606.91,55282.92,3177.92,38135.04,-5963.65,0.69,256108.07,-1.29,4.63,80.59,Yes,Business,419788.59,240,7392.64,1.6,20.79,1.6,620,Middle,Needs Attention
U06958,2021-09-04,2021,9,September,62,55-64,Male,Bachelor,Self-employed,Driver,Europe,1294.61,15535.32,974.31,11691.72,320.3,0.75,145254.57,0.25,9.35,149.08,No,None,0.0,0,0.0,0.0,0.0,0.0,563,Low,Needs Attention
U06959,2024-07-05,2024,7,July,51,45-54,Female,Master,Self-employed,Accountant,North America,5051.33,60615.96,2979.68,35756.16,2071.65,0.59,135189.89,0.41,2.23,45.37,No,None,0.0,0,0.0,0.0,0.0,0.0,401,Middle,Moderate
U06960,2022-01-09,2022,1,January,67,65+,Female,Master,Unemployed,Unemployed,Asia,3595.45,43145.4,2961.22,35534.64,634.23,0.82,15540.74,0.18,0.36,5.25,No,None,0.0,0,0.0,0.0,0.0,0.0,647,Lower-Middle,Needs Attention
U06961,2023-03-05,2023,3,March,23,18-24,Female,PhD,Self-employed,Engineer,Europe,5292.84,63514.08,2242.29,26907.48,1152.95,0.42,585238.76,0.22,9.21,261.0,Yes,Home,39969.68,24,1897.6,0.36,12.86,0.36,454,Middle,Moderate
U06962,2023-10-24,2023,10,October,30,25-34,Male,Bachelor,Self-employed,Salesperson,North America,4468.7,53624.4,3916.18,46994.16,552.52,0.88,306985.49,0.12,5.72,78.39,No,None,0.0,0,0.0,0.0,0.0,0.0,541,Middle,Needs Attention
U06963,2023-09-27,2023,9,September,32,25-34,Female,Master,Employed,Accountant,Asia,500.0,6000.0,357.01,4284.12,142.99,0.71,11682.8,0.29,1.95,32.72,No,None,0.0,0,0.0,0.0,0.0,0.0,324,Low,Needs Attention
U06964,2025-05-10,2025,5,May,56,55-64,Male,Master,Employed,Manager,North America,2626.41,31516.92,1764.27,21171.24,862.14,0.67,313826.41,0.33,9.96,177.88,No,None,0.0,0,0.0,0.0,0.0,0.0,602,Lower-Middle,Moderate
U06965,2021-10-22,2021,10,October,56,55-64,Male,Master,Self-employed,Driver,North America,4510.64,54127.68,2853.54,34242.48,1657.1,0.63,263182.42,0.37,4.86,92.23,No,None,0.0,0,0.0,0.0,0.0,0.0,329,Middle,Moderate
U06966,2024-04-03,2024,4,April,49,45-54,Male,High School,Employed,Engineer,Africa,5172.56,62070.72,3651.3,43815.6,-6231.98,0.71,34639.06,-1.2,0.56,9.49,Yes,Business,453854.54,120,7753.24,1.5,16.53,1.5,822,Middle,Needs Attention
U06967,2023-02-07,2023,2,February,40,35-44,Male,Master,Employed,Driver,Asia,3069.06,36828.72,941.28,11295.36,2127.78,0.31,84499.41,0.69,2.29,89.77,No,None,0.0,0,0.0,0.0,0.0,0.0,361,Lower-Middle,Healthy
U06968,2022-12-05,2022,12,December,46,45-54,Female,Bachelor,Employed,Engineer,Asia,6033.15,72397.8,3156.96,37883.52,-1594.36,0.52,574122.28,-0.26,7.93,181.86,Yes,Home,106211.79,36,4470.55,0.74,29.34,0.74,331,Upper-Middle,Needs Attention
U06969,2023-01-20,2023,1,January,50,45-54,Female,High School,Unemployed,Unemployed,Asia,6159.47,73913.64,3933.26,47199.12,2226.21,0.64,340673.15,0.36,4.61,86.61,No,None,0.0,0,0.0,0.0,0.0,0.0,467,Upper-Middle,Moderate
U06970,2024-09-14,2024,9,September,37,35-44,Female,Master,Employed,Salesperson,North America,500.0,6000.0,399.02,4788.24,100.98,0.8,19457.42,0.2,3.24,48.76,No,None,0.0,0,0.0,0.0,0.0,0.0,626,Low,Needs Attention
U06971,2024-04-09,2024,4,April,30,25-34,Male,Bachelor,Student,Unemployed,Europe,1351.91,16222.92,643.38,7720.56,-5433.46,0.48,87436.22,-4.02,5.39,135.9,Yes,Home,412305.13,180,6141.99,4.54,16.3,4.54,479,Low,Needs Attention
U06972,2024-10-31,2024,10,October,39,35-44,Female,High School,Employed,Accountant,Africa,2162.58,25950.96,1708.81,20505.72,-2501.02,0.79,232908.01,-1.16,8.97,136.3,Yes,Education,158810.74,180,2954.79,1.37,21.4,1.37,378,Lower-Middle,Needs Attention
